Replicate,Line,Sex,Infection,Individual,Block,Day,X,Y,closest_fly,mean_distance,median_distance,FliesWithin10mm,FliesWithin15mm,FliesWithin20mm,Mean_close_flies
306,59,Female,Control,5,5,21/12/2017,55.602,116.416,3.742689541,21.07799961,21.33486642,2,2,3,5
306,59,Female,Control,6,5,21/12/2017,58.034,123.019,4.938832656,21.02064589,23.53304375,2,2,5,5
306,59,Female,Control,7,5,21/12/2017,51.084,137.267,2.714381882,20.90021917,17.65530402,3,3,7,7
306,59,Female,Control,8,5,21/12/2017,48.999,135.529,2.714381882,19.42373984,16.48400476,3,4,7,7
306,59,Female,Control,9,5,21/12/2017,43.439,132.401,6.379497159,18.36353759,16.50931946,4,4,7,7
306,59,Female,Control,10,5,21/12/2017,35.446,129.621,8.462650235,20.881156,21.13848755,1,3,5,5
306,59,Female,Control,11,5,21/12/2017,43.439,142.132,8.632103394,23.3421311,24.04830127,4,5,5,5
306,59,Female,Control,12,5,21/12/2017,34.056,144.912,9.786168249,28.46442536,32.12965572,1,1,5,5
307,59,Female,Control,1,5,21/12/2017,178.727,206.753,9.049780384,29.57008283,30.78642184,1,2,2,5
307,59,Female,Control,2,5,21/12/2017,186.997,203.078,9.049780384,27.74754196,29.81062686,1,2,3,5
307,59,Female,Control,3,5,21/12/2017,197.564,198.942,11.3475982,29.46559097,27.12357323,0,2,2,6
307,59,Female,Control,4,5,21/12/2017,209.51,206.294,10.27339073,27.95226219,30.61810682,0,2,3,5
307,59,Female,Control,5,5,21/12/2017,214.104,215.483,9.189,27.04922517,31.6748405,1,2,3,4
307,59,Female,Control,6,5,21/12/2017,214.104,224.672,9.189,26.67490162,28.30696706,1,1,3,5
307,59,Female,Control,7,5,21/12/2017,198.483,226.05,15.68166206,20.7286711,18.85940429,0,0,6,7
307,59,Female,Control,8,5,21/12/2017,181.943,219.618,13.26087784,24.25900287,25.91356048,0,2,4,5
307,59,Female,Control,9,5,21/12/2017,179.646,233.401,13.89028139,27.64563604,26.6638419,0,2,2,6
307,59,Female,Control,10,5,21/12/2017,191.132,241.212,6.68945947,26.50007141,28.30696706,1,3,4,5
307,59,Female,Control,11,5,21/12/2017,197.564,243.05,3.925794187,27.09284162,28.16157426,2,2,3,5
307,59,Female,Control,12,5,21/12/2017,201.24,244.428,3.925794187,28.75655879,31.43104053,1,2,3,5
308,75,Female,Infected,1,5,21/12/2017,62.492,195.387,5.202484503,26.71309202,22.99489746,1,1,2,7
308,75,Female,Infected,2,5,21/12/2017,67.634,196.178,5.202484503,26.66938283,24.5893604,1,1,2,7
308,75,Female,Infected,3,5,21/12/2017,81.873,184.312,2.851991059,23.57944946,22.32215908,3,3,5,7
308,75,Female,Infected,4,5,21/12/2017,83.455,181.939,2.851991059,23.73705905,24.13956969,3,3,4,5
308,75,Female,Infected,5,5,21/12/2017,83.85,175.611,6.340316159,23.90299089,24.41962919,3,4,4,5
308,75,Female,Infected,6,5,21/12/2017,77.522,177.984,6.758306963,21.11582253,20.70734604,3,4,5,6
308,75,Female,Infected,7,5,21/12/2017,60.515,174.424,17.375605,22.99073967,23.53586004,0,0,1,4
308,75,Female,Infected,8,5,21/12/2017,42.716,185.894,5.59420459,32.82995882,37.02902737,1,1,1,4
308,75,Female,Infected,9,5,21/12/2017,43.507,191.432,5.59420459,33.81236818,39.02107579,1,1,2,4
308,75,Female,Infected,10,5,21/12/2017,83.059,164.932,10.70825485,27.30549224,24.46078494,0,3,5,6
308,75,Female,Infected,11,5,21/12/2017,73.567,153.462,14.88821561,32.09511949,30.14485152,0,1,1,7
308,75,Female,Infected,12,5,21/12/2017,51.418,149.902,22.43327442,39.0688608,41.38583459,0,0,0,5
309,75,Female,Infected,1,5,21/12/2017,136.68,154.062,6.726607615,30.46641031,33.41639605,1,2,3,4
309,75,Female,Infected,2,5,21/12/2017,136.285,160.777,6.726607615,29.02622372,34.47826743,1,3,3,4
309,75,Female,Infected,3,5,21/12/2017,127.2,149.716,10.42871593,26.80182436,27.80417028,0,2,2,5
309,75,Female,Infected,4,5,21/12/2017,133.125,170.653,10.36923218,28.60125953,30.76408767,0,1,3,4
309,75,Female,Infected,5,5,21/12/2017,116.929,176.578,14.50383404,24.76571501,24.98652311,0,1,2,5
309,75,Female,Infected,6,5,21/12/2017,109.818,189.219,14.50383404,33.56809379,35.17720093,0,1,1,5
309,75,Female,Infected,7,5,21/12/2017,93.622,171.048,13.2736339,27.66606441,23.95406331,0,2,4,7
309,75,Female,Infected,8,5,21/12/2017,101.523,160.382,4.272578261,20.63165291,22.35296965,3,5,5,5
309,75,Female,Infected,9,5,21/12/2017,105.078,158.012,4.272578261,19.89949435,22.0259519,4,4,5,5
309,75,Female,Infected,10,5,21/12/2017,103.498,150.111,5.488883038,23.18440113,23.70529116,2,4,4,5
309,75,Female,Infected,11,5,21/12/2017,98.757,152.877,5.488883038,23.41678673,28.61810913,4,4,5,5
309,75,Female,Infected,12,5,21/12/2017,95.202,157.222,5.614004809,24.33082175,29.09840657,3,5,5,5
310,75,Female,Infected,1,5,21/12/2017,159.918,153.408,8.016056449,32.70223528,35.15963424,1,1,1,5
310,75,Female,Infected,2,5,21/12/2017,163.174,146.083,8.016056449,35.17639546,35.43879288,1,1,1,5
310,75,Female,Infected,3,5,21/12/2017,191.251,152.594,3.280346628,27.46559714,30.33385548,2,2,2,3
310,75,Female,Infected,4,5,21/12/2017,190.844,155.849,3.280346628,25.41523249,29.3428638,2,2,3,3
310,75,Female,Infected,5,5,21/12/2017,196.134,159.104,6.211209625,26.45539401,26.94617919,2,3,3,5
310,75,Female,Infected,6,5,21/12/2017,194.099,172.533,9.394115605,23.39137536,20.14137098,1,4,5,6
310,75,Female,Infected,7,5,21/12/2017,191.251,181.485,3.860192353,23.67932534,25.63923059,3,3,4,5
310,75,Female,Infected,8,5,21/12/2017,187.589,182.706,2.933532001,23.00698972,25.10122366,2,4,4,4
310,75,Female,Infected,9,5,21/12/2017,189.216,185.147,2.933532001,24.76238589,26.94617919,2,3,4,4
310,75,Female,Infected,10,5,21/12/2017,174.16,185.554,11.65247137,25.53191283,23.81407487,0,2,5,6
310,75,Female,Infected,11,5,21/12/2017,163.58,180.671,5.666987383,27.64968594,27.68297016,1,2,2,5
310,75,Female,Infected,12,5,21/12/2017,158.291,178.636,5.666987383,30.55402833,32.91719153,1,1,2,4
311,75,Female,Control,1,5,21/12/2017,147.354,117.338,16.74381871,34.61940263,35.11961996,0,0,2,5
311,75,Female,Control,2,5,21/12/2017,150.863,133.71,12.11014554,26.97311276,31.50107557,0,2,3,4
311,75,Female,Control,3,5,21/12/2017,138.778,134.49,10.460326,34.51165697,41.00586125,0,2,3,4
311,75,Female,Control,4,5,21/12/2017,143.456,143.846,10.460326,32.11241832,32.91416444,0,2,2,5
311,75,Female,Control,5,5,21/12/2017,166.066,155.541,3.697651282,28.11006559,34.46417771,2,3,3,5
311,75,Female,Control,6,5,21/12/2017,169.574,156.71,3.697651282,28.71124764,34.518622,2,3,3,3
311,75,Female,Control,7,5,21/12/2017,174.642,154.371,5.581715238,28.22864126,31.8823419,3,3,3,3
311,75,Female,Control,8,5,21/12/2017,178.54,148.913,6.707023781,27.30984893,30.26817565,1,3,3,5
311,75,Female,Control,9,5,21/12/2017,185.167,125.914,4.758344775,28.67569205,34.518622,2,3,3,4
311,75,Female,Control,10,5,21/12/2017,181.269,123.185,4.444754661,27.30703936,32.17608523,3,3,3,4
311,75,Female,Control,11,5,21/12/2017,182.439,118.897,4.444754661,29.68424627,35.11961996,3,3,3,3
311,75,Female,Control,12,5,21/12/2017,178.93,114.999,5.244757859,30.9892791,33.91624236,2,3,3,3
312,75,Female,Control,1,5,21/12/2017,67.191,209.242,6.713598141,26.05602543,30.68268528,2,2,3,5
312,75,Female,Control,2,5,21/12/2017,61.713,215.084,3.366109921,24.54356242,25.7093555,2,3,3,4
312,75,Female,Control,3,5,21/12/2017,60.983,211.798,3.366109921,22.66538891,24.53404638,2,3,4,5
312,75,Female,Control,4,5,21/12/2017,48.567,218.006,13.46682591,23.29923289,25.7205692,0,3,3,5
312,75,Female,Control,5,5,21/12/2017,61.713,192.809,7.447706358,24.02685657,24.87394384,1,1,4,5
312,75,Female,Control,6,5,21/12/2017,54.41,191.348,7.447706358,21.22017546,22.34971814,1,2,3,3
312,75,Female,Control,7,5,21/12/2017,42.36,188.062,6.387979336,21.44430246,19.92668106,1,3,6,6
312,75,Female,Control,8,5,21/12/2017,36.882,191.348,5.086087396,20.67332384,18.62757636,2,4,6,6
312,75,Female,Control,9,5,21/12/2017,32.135,193.174,5.086087396,22.10865765,22.34971814,3,4,5,5
312,75,Female,Control,10,5,21/12/2017,32.5,201.573,4.033548562,20.47626391,22.98242759,3,4,5,5
312,75,Female,Control,11,5,21/12/2017,28.483,201.938,4.033548562,23.20984323,25.7205692,2,4,5,5
312,75,Female,Control,12,5,21/12/2017,36.517,209.972,9.310182061,21.00517739,22.6757304,1,3,5,5
313,138,Female,Infected,1,5,21/12/2017,79.319,186.357,17.75287371,27.49004713,26.5117777,0,0,2,6
313,138,Female,Infected,2,5,21/12/2017,63.114,179.107,8.400161903,31.21935012,34.86006784,1,1,2,3
313,138,Female,Infected,3,5,21/12/2017,55.438,182.519,8.400161903,31.26582889,33.17823758,1,1,1,5
313,138,Female,Infected,4,5,21/12/2017,90.833,210.238,3.668194242,27.26977914,26.5117777,1,1,3,6
313,138,Female,Infected,5,5,21/12/2017,88.701,207.253,3.668194242,25.28143837,23.48982786,1,2,3,6
313,138,Female,Infected,6,5,21/12/2017,76.334,220.046,10.66080002,23.48106779,19.98892026,0,2,6,8
313,138,Female,Infected,7,5,21/12/2017,75.481,208.959,8.99591335,18.68481952,16.82657199,1,4,7,6
313,138,Female,Infected,8,5,21/12/2017,66.099,200.856,12.39679527,18.75288226,19.62114678,0,3,6,5
313,138,Female,Infected,9,5,21/12/2017,67.805,213.65,8.99591335,18.81111068,12.90724107,2,6,6,6
313,138,Female,Infected,10,5,21/12/2017,58.85,211.517,2.73132294,20.24968731,19.45338266,3,4,6,6
313,138,Female,Infected,11,5,21/12/2017,57.144,213.65,2.593394108,21.656049,20.22782529,2,3,5,6
313,138,Female,Infected,12,5,21/12/2017,56.717,216.208,2.593394108,23.07950987,20.11555858,2,3,5,6
314,138,Female,Infected,1,5,21/12/2017,115.365,232.932,7.168332582,27.58504327,29.88789562,1,2,2,4
314,138,Female,Infected,2,5,21/12/2017,120.209,227.648,7.168332582,23.81390715,25.70743355,2,2,4,4
314,138,Female,Infected,3,5,21/12/2017,111.402,223.685,9.657567913,22.19977685,24.56081265,1,3,4,5
314,138,Female,Infected,4,5,21/12/2017,113.163,212.236,7.600675365,17.58849974,18.28201524,1,3,7,5
314,138,Female,Infected,5,5,21/12/2017,111.842,204.751,3.206407647,17.16862916,14.47305908,3,5,7,6
314,138,Female,Infected,6,5,21/12/2017,112.723,201.668,3.206407647,17.31676622,11.45077678,3,6,6,6
314,138,Female,Infected,7,5,21/12/2017,117.567,197.265,4.336645017,18.09395462,12.51476802,5,5,6,6
314,138,Female,Infected,8,5,21/12/2017,119.328,193.302,1.587829336,20.28728234,16.79578576,3,5,6,6
314,138,Female,Infected,9,5,21/12/2017,120.209,191.981,1.587829336,21.52098997,18.35624164,3,4,5,6
314,138,Female,Infected,10,5,21/12/2017,116.246,192.862,3.113249749,20.55282358,16.14811701,4,5,6,6
314,138,Female,Infected,11,5,21/12/2017,136.501,233.812,17.4190746,35.12550988,39.04798324,0,0,1,4
315,138,Female,Control,1,5,21/12/2017,114.108,171.163,10.23321675,36.45149377,39.12767634,0,1,1,3
315,138,Female,Control,2,5,21/12/2017,113.745,203.505,26.00851101,39.27693105,42.53026655,0,0,0,4
315,138,Female,Control,3,5,21/12/2017,103.933,172.253,10.23321675,29.31137297,30.94206619,0,1,1,4
315,138,Female,Control,4,5,21/12/2017,87.943,206.776,8.98934041,30.42752631,31.57396082,1,1,1,3
315,138,Female,Control,5,5,21/12/2017,79.222,204.596,8.98934041,29.72662116,28.7916495,1,1,1,6
315,138,Female,Control,6,5,21/12/2017,81.402,175.887,5.558911854,20.89753354,22.82218037,4,4,4,4
315,138,Female,Control,7,5,21/12/2017,75.951,176.977,1.62562142,20.96029611,27.81202262,4,4,4,4
315,138,Female,Control,8,5,21/12/2017,75.224,175.523,1.62562142,21.89251999,28.89462893,4,4,4,4
315,138,Female,Control,9,5,21/12/2017,73.771,179.157,2.99749779,21.58050282,26.01645868,4,4,4,4
315,138,Female,Control,10,5,21/12/2017,74.498,182.065,2.99749779,21.34667023,23.02090652,4,4,4,4
316,138,Female,Control,1,5,21/12/2017,180.938,197.634,9.390545724,34.39418347,37.90408572,1,1,1,3
316,138,Female,Control,2,5,21/12/2017,182.103,206.952,9.390545724,31.99938615,36.11233176,1,1,1,3
316,138,Female,Control,3,5,21/12/2017,156.864,180.549,29.5204116,39.9625358,38.04570794,0,0,0,5
316,138,Female,Control,4,5,21/12/2017,145.993,214.33,3.472613569,21.19756313,23.96277668,3,4,4,4
316,138,Female,Control,5,5,21/12/2017,147.546,217.436,3.472613569,20.6283848,21.27003594,3,4,4,4
316,138,Female,Control,6,5,21/12/2017,142.11,212.777,4.182044715,23.62835526,28.13027586,3,3,4,4
316,138,Female,Control,7,5,21/12/2017,140.168,221.707,8.525041056,25.8059633,26.40648303,3,3,4,4
316,138,Female,Control,8,5,21/12/2017,154.923,225.201,10.71052538,21.87459394,15.1630492,0,4,6,6
316,138,Female,Control,9,5,21/12/2017,165.407,229.472,4.691366752,25.59554951,26.40648303,1,2,2,4
316,138,Female,Control,10,5,21/12/2017,167.348,225.201,4.691366752,24.21688329,23.96277668,1,2,2,5
317,138,Female,Control,1,5,21/12/2017,147.46,46.269,7.935331436,30.150835,32.27658843,1,2,2,5
317,138,Female,Control,2,5,21/12/2017,140.689,50.407,6.7296702,28.9411339,30.09634882,2,2,2,5
317,138,Female,Control,3,5,21/12/2017,143.699,56.426,6.7296702,24.50712474,24.21866183,1,2,5,6
317,138,Female,Control,4,5,21/12/2017,135.423,70.721,6.812631283,25.96307647,26.59994289,1,2,3,5
317,138,Female,Control,5,5,21/12/2017,142.194,71.473,6.812631283,22.20007274,21.70181313,2,2,4,6
317,138,Female,Control,6,5,21/12/2017,141.065,80.501,9.0983199,25.21997344,24.77319297,1,2,3,7
317,138,Female,Control,7,5,21/12/2017,154.232,89.53,7.560491585,27.1370719,26.59994289,1,2,3,6
317,138,Female,Control,8,5,21/12/2017,161.755,90.282,7.560491585,28.54857657,27.43006571,2,2,2,6
317,138,Female,Control,9,5,21/12/2017,165.893,82.758,8.586828285,25.8379501,24.93037571,1,2,4,6
317,138,Female,Control,10,5,21/12/2017,159.498,63.95,13.99902639,21.83857611,23.09756476,0,1,4,5
317,138,Female,Control,11,5,21/12/2017,173.416,65.454,9.099312172,27.76080203,31.05808869,1,2,3,4
317,138,Female,Control,12,5,21/12/2017,182.445,66.583,9.099312172,34.53317903,40.05517651,1,1,1,4
318,373,Female,Infected,1,5,21/12/2017,119.292,53.262,14.75527651,35.91270876,39.04932768,0,1,1,4
318,373,Female,Infected,2,5,21/12/2017,121.481,67.854,13.27988196,35.51714031,43.37662657,0,2,2,4
318,373,Female,Infected,3,5,21/12/2017,116.738,80.258,13.27988196,36.11004229,44.74040684,0,1,2,4
318,373,Female,Infected,4,5,21/12/2017,100.687,82.446,16.19944274,30.99963844,34.31684999,0,0,1,3
318,373,Female,Infected,5,5,21/12/2017,87.554,60.558,9.575824769,21.149243,14.78310363,1,5,5,5
318,373,Female,Infected,6,5,21/12/2017,80.258,54.356,3.808796267,22.06882299,12.34499287,4,5,5,5
318,373,Female,Infected,7,5,21/12/2017,75.88,58.734,3.666214533,23.05257622,11.81563591,4,5,5,5
318,373,Female,Infected,8,5,21/12/2017,73.326,64.571,6.371301672,25.85785481,15.04171991,2,4,5,5
318,373,Female,Infected,9,5,21/12/2017,75.515,55.086,3.666214533,23.79136903,13.22423174,4,5,5,5
318,373,Female,Infected,10,5,21/12/2017,79.163,50.708,3.808796267,24.24230149,15.04171991,3,4,5,5
319,373,Female,Infected,1,5,21/12/2017,56.474,56.474,10.68272741,32.15354196,31.03230222,0,1,2,5
319,373,Female,Infected,2,5,21/12/2017,57.886,67.063,7.369898575,31.3979479,37.02208492,1,2,2,4
319,373,Female,Infected,3,5,21/12/2017,55.768,74.122,7.369898575,31.39390039,38.74396399,1,2,3,4
319,373,Female,Infected,4,5,21/12/2017,48.356,85.417,9.345188816,33.72863912,30.05992636,1,2,2,5
319,373,Female,Infected,5,5,21/12/2017,39.179,87.182,9.345188816,33.80766297,35.24341483,1,1,1,4
319,373,Female,Infected,6,5,21/12/2017,18.707,85.417,20.54794416,38.98843955,38.98614082,0,0,0,5
319,373,Female,Infected,7,5,21/12/2017,10.942,50.474,5.745686556,37.05165354,45.92562492,1,1,1,4
319,373,Female,Infected,8,5,21/12/2017,15.177,46.591,5.745686556,35.42619203,42.4631122,1,1,3,3
319,373,Female,Infected,9,5,21/12/2017,30.708,39.179,2.824,33.53057725,38.93791391,1,1,2,4
319,373,Female,Infected,10,5,21/12/2017,33.532,39.179,2.824,33.38810309,37.02208492,1,1,2,4
320,373,Female,Control,1,5,21/12/2017,191.924,141.614,14.55331196,29.20277816,28.44972979,0,1,1,6
320,373,Female,Control,2,5,21/12/2017,182.607,152.794,12.12096118,27.77820197,30.00603996,0,2,2,2
320,373,Female,Control,3,5,21/12/2017,170.495,152.328,12.12096118,37.26095259,41.27377746,0,1,1,4
320,373,Female,Control,4,5,21/12/2017,190.992,182.141,5.03834189,28.68954399,29.10598373,1,1,1,4
320,373,Female,Control,5,5,21/12/2017,195.184,179.346,5.03834189,25.245646,24.31731289,1,1,2,6
320,373,Female,Control,6,5,21/12/2017,213.352,155.589,4.217821713,19.51461056,13.05132196,4,6,6,6
320,373,Female,Control,7,5,21/12/2017,209.625,159.781,2.716366139,16.55558571,9.793949663,6,6,6,6
320,373,Female,Control,8,5,21/12/2017,213.818,159.781,3.638167946,17.93823764,8.851,6,6,6,6
320,373,Female,Control,9,5,21/12/2017,211.023,162.11,2.716366139,16.39802143,7.095668327,6,6,6,6
320,373,Female,Control,10,5,21/12/2017,209.16,166.769,5.01674526,16.99619531,11.94006968,5,6,7,6
320,373,Female,Control,11,5,21/12/2017,213.818,164.439,3.638167946,17.77275449,8.862260208,6,6,6,6
320,373,Female,Control,12,5,21/12/2017,213.818,168.632,4.193,19.2803945,13.05132196,5,6,6,6
321,373,Female,Control,1,5,21/12/2017,138.631,168.369,22.45782251,35.26082548,37.94638204,0,0,0,5
321,373,Female,Control,2,5,21/12/2017,114.141,167.931,3.091470847,26.15168225,25.52947668,3,4,4,5
321,373,Female,Control,3,5,21/12/2017,116.327,165.745,2.230232723,24.49597111,23.94140493,3,4,4,5
321,373,Female,Control,4,5,21/12/2017,113.266,164.87,2.933721186,24.48806299,24.49834068,4,4,4,5
321,373,Female,Control,5,5,21/12/2017,115.89,163.558,2.230232723,23.58159942,23.26258305,3,4,4,6
321,373,Female,Control,6,5,21/12/2017,106.269,158.31,9.591225626,26.19882385,24.62569835,1,4,5,5
321,373,Female,Control,7,5,21/12/2017,104.957,143.004,15.36212811,28.25139455,25.99501212,0,0,1,6
321,373,Female,Control,8,5,21/12/2017,118.514,125.074,12.62179646,31.49466829,36.99664393,0,1,3,4
321,373,Female,Control,9,5,21/12/2017,137.319,126.386,3.911777345,33.40320448,42.45495045,2,2,3,3
321,373,Female,Control,10,5,21/12/2017,133.82,124.637,3.911777345,32.52342521,43.18010483,2,2,3,3
321,373,Female,Control,11,5,21/12/2017,130.759,122.013,4.03176103,33.39051081,43.95593749,2,3,3,4
322,379,Female,Infected,1,5,21/12/2017,158.082,85.157,21.64712464,35.47368548,34.37179891,0,0,0,6
322,379,Female,Infected,2,5,21/12/2017,157.611,106.799,21.64712464,42.17830548,44.53915906,0,0,0,3
322,379,Female,Infected,3,5,21/12/2017,122.796,116.679,19.19172887,39.6312632,42.90690248,0,0,1,4
322,379,Female,Infected,4,5,21/12/2017,119.032,97.86,10.27539435,26.51621322,28.13856444,0,2,3,5
322,379,Female,Infected,5,5,21/12/2017,116.209,87.98,4.46387119,23.51789846,20.79731468,1,2,4,6
322,379,Female,Infected,6,5,21/12/2017,111.974,89.391,4.46387119,26.3648225,24.62760094,1,2,2,6
322,379,Female,Infected,7,5,21/12/2017,129.382,74.806,3.326371747,19.01533671,18.63014238,5,5,6,6
322,379,Female,Infected,8,5,21/12/2017,125.618,73.865,3.879842394,19.59913002,16.96356407,4,5,6,6
322,379,Female,Infected,9,5,21/12/2017,128.912,71.513,3.326371747,19.83160423,20.79731468,5,5,5,5
322,379,Female,Infected,10,5,21/12/2017,125.148,69.631,4.208279934,21.60366332,20.41057378,5,5,5,6
322,379,Female,Infected,11,5,21/12/2017,132.205,70.572,3.013060404,20.78115185,23.64128761,5,5,5,5
322,379,Female,Infected,12,5,21/12/2017,134.558,68.69,3.013060404,22.7356002,26.6231084,4,5,5,5
323,379,Female,Infected,1,5,21/12/2017,46.587,86.578,4.664783489,34.86075494,38.06350756,1,1,1,2
323,379,Female,Infected,2,5,21/12/2017,49.886,89.876,4.664783489,35.05339984,39.16935776,1,1,1,3
323,379,Female,Infected,3,5,21/12/2017,81.631,87.815,18.80245753,32.56165607,32.61369473,0,0,1,5
323,379,Female,Infected,4,5,21/12/2017,86.578,69.675,18.65771953,26.20473462,22.43857158,0,0,3,7
323,379,Female,Infected,5,5,21/12/2017,65.14,63.903,6.279467573,17.45788723,13.76336147,2,6,6,6
323,379,Female,Infected,6,5,21/12/2017,67.613,58.131,2.915259851,16.37569551,8.315229176,6,6,6,6
323,379,Female,Infected,7,5,21/12/2017,70.499,58.543,2.915259851,16.18708297,8.893249981,5,6,7,6
323,379,Female,Infected,8,5,21/12/2017,73.385,56.482,3.546366732,17.34299394,11.17271997,4,6,7,6
323,379,Female,Infected,9,5,21/12/2017,70.087,53.596,3.546366732,17.7704972,9.238712708,5,6,6,6
323,379,Female,Infected,10,5,21/12/2017,72.973,51.535,3.546366732,19.71675855,12.06538769,5,6,6,6
323,379,Female,Infected,11,5,21/12/2017,63.491,51.122,7.044706665,20.9915675,12.06976503,3,6,6,6
324,379,Female,Control,1,5,21/12/2017,154.127,130.259,18.73912872,28.66941006,32.00726519,0,0,2,5
324,379,Female,Control,2,5,21/12/2017,171.926,122.978,6.121691351,25.42131311,26.94612184,1,2,4,4
324,379,Female,Control,3,5,21/12/2017,171.117,116.91,6.121691351,29.37934358,32.88915495,2,2,3,4
324,379,Female,Control,4,5,21/12/2017,186.085,128.237,15.10411739,27.33376804,27.86599361,0,0,3,5
324,379,Female,Control,5,5,21/12/2017,182.039,146.441,6.88909145,21.51903416,18.64820989,1,2,6,6
324,379,Female,Control,6,5,21/12/2017,186.489,151.7,6.88909145,25.0565589,22.68559565,1,2,5,7
324,379,Female,Control,7,5,21/12/2017,174.353,159.79,4.356598329,23.55903477,15.4035839,3,5,6,6
324,379,Female,Control,8,5,21/12/2017,170.308,158.172,4.045,22.10198406,17.4273218,4,4,6,6
324,379,Female,Control,9,5,21/12/2017,165.454,160.195,4.735021014,24.6572349,22.68559565,3,4,4,6
324,379,Female,Control,10,5,21/12/2017,167.072,155.745,4.045,21.48248861,19.83385777,4,4,6,6
324,379,Female,Control,11,5,21/12/2017,168.285,149.677,6.18805244,19.74642663,18.31606249,2,5,6,6
324,379,Female,Control,12,5,21/12/2017,164.24,114.483,7.292698952,32.38963428,36.5802975,1,2,3,4
325,379,Female,Control,1,5,21/12/2017,114.603,128.62,13.15305976,24.70833351,22.29433801,0,1,3,6
